"","InsiderID","NodeCount","EdgeCount","outlierscore"
"695",83529,2,1,0.0132478955922178
"696",91722,3,2,0.270895239338867
"697",83532,2,1,0.0132478955922178
"698",91724,3,3,0.163469870534701
"699",75345,2,1,0.0132478955922178
"700",83539,5,9,0.207095433911828
"701",108114,2,1,0.0132478955922178
"702",91736,2,1,0.0132478955922178
"703",75356,2,1,0.0132478955922178
"704",99935,2,1,0.0132478955922178
"705",108129,2,1,0.0132478955922178
"706",83552,8,28,0.702236747671066
"707",83555,8,28,0.702236747671066
"708",108130,2,1,0.0132478955922178
"709",83558,13,78,0.547785026304086
"710",116329,2,1,0.0132478955922178
"711",83562,4,5,0.0236143584974165
"712",83567,3,3,0.163469870534701
"713",108145,2,1,0.0132478955922178
"714",83573,2,1,0.0132478955922178
"715",108148,2,1,0.0132478955922178
"716",91767,2,1,0.0132478955922178
"717",91766,4,6,0.342847336531549
"718",83579,2,1,0.0132478955922178
"719",75386,8,18,1.2303531260448
"720",75389,2,1,0.0132478955922178
"721",108164,2,1,0.0132478955922178
"722",75400,4,3,0.81734507709955
"723",75403,2,1,0.0132478955922178
"724",75409,4,6,0.342847336531549
"725",99984,4,6,0.342847336531549
"726",91795,7,19,0.249968388265987
"727",91799,2,1,0.0132478955922178
"728",116377,2,1,0.0132478955922178
"729",91801,3,3,0.163469870534701
"730",116376,2,1,0.0132478955922178
"731",83610,9,36,0.722213720613381
"732",99998,5,7,0.46610850739657
"733",75427,2,1,0.0132478955922178
"734",75426,7,21,0.658629462786714
"735",100004,3,3,0.163469870534701
"736",75428,7,21,0.658629462786714
"737",75431,8,22,0.655103397372651
"738",75433,4,6,0.342847336531549
"739",100008,3,3,0.163469870534701
"740",75434,7,21,0.658629462786714
"741",75436,7,21,0.658629462786714
"742",75439,2,1,0.0132478955922178
"743",83633,9,36,0.722213720613381
"744",91827,3,3,0.163469870534701
"745",83635,9,36,0.722213720613381
"746",83636,9,36,0.722213720613381
"747",83638,9,36,0.722213720613381
"748",83641,9,36,0.722213720613381
"749",75456,4,5,0.0236143584974165
